"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.397198436697067,0,1,0.54384356146337,1,0.695593917183426,1,1,0.573244328647847,0.413924058176156,0.809943019272245,1,1,1,0.383235283940322,0,0.859043293421514,0.756052112099906,0.318715757887245,1
0,0,0,0,1,0.527374202507988,1,0.843709583703419,0,1,0.643924554385221,0.689396019511375,1,0.834475068990849,0.249318383519817,0.264103427399327,0.781698265436905,0.574685787751421,0.217964382987616,0.491620663868734
0,0,0.252250104320894,0,1,1,0.853932322395071,0.851160801926687,0.404350423126928,0.290697090541682,0.666263296996154,0.698445466016081,0.543210276020201,0.845993495974618,0.263087419956916,0.280922831582114,1,0.597911185832092,0.228320176883828,0.507561294622005
0,1,0,0,1,0.417661300691983,1,0.798671026504429,0,0.207128156677824,0,0.638662043530259,1,0.761134426453968,0.184146045835853,0,0.720650296069346,0.447470994483303,0,0.407491492901698
0.359600621872583,1,0,1,1,0,0.905083593084606,0.8844166717013,0.515561447729693,0.369714955116115,1,0.741765067818678,1,0.894461900846686,0.339641423443245,0,0.838468137962303,0.70694851534528,0.285777487367795,0.587198625240704
0,0,0,0,1,0,0.765735811854598,1,0,0.211135676371885,0.52438996911586,0.64201214005624,0.485913662614252,0.766421254019417,1,0.190103859756478,0.724847133590378,0.455568080190515,0.171290441385532,0.412758056339174
0,0,0,0.316306814023827,0.906995088299728,0,1,1,0.242799893724432,0.183906567863665,0.464552296924168,0,0.462803811989151,0.727146235772305,0.162604678006062,0.160435405282067,0.69422651844538,0.398839263238577,0.151702940760658,0.375869959845631
1,0,0.26221209079467,1,1,0,0.874460617923098,1,0.443652766302049,0,0.704796759842945,0.7144288466173,0.560323359550129,0.865157736140211,0.289206768473217,0.312949819051252,0.809679885694199,0.638771996624186,1,0
0,0,0.249873659689721,0.425323534624022,1,1,1,1,0.39498669476129,0.284321911137047,0.656552426829705,1,0.539045466601316,0.841025498698243,0.256990035663609,0.27346768211741,0.787519654841192,0,0.223737022521256,0.500571366476548
0,0.511067422079904,0.236102807236439,0,1,0,1,0.827599468109215,0.341273837118506,0.24833494647242,1,0,0.514278101235363,0.808900758862006,0.222800757521624,0.231909637086601,0.759630780538497,0.526465030284495,0.197936701386885,0.459245908278832
0,1,0,1,1,1,0.937457572229333,1,0,0.449680632186891,1,0.778019309240129,0.633010948153438,0.92676531114613,0.418878803387659,0.47131650922701,0.873625084214705,1,0.345938706082596,0.657058593250227
0,0.813880553066932,1,1,0.99799504737727,1,1,0.945562147038506,0.790521111266059,0.616795918351883,1,1,1,0.966362657534504,0.589742003571347,1,0.925490005503563,0.904019199628964,0.483443359090215,0.778905792481111
0.211337828192405,0,1,0.334104043445111,0.922247413452569,0.403594332466779,1,0.792076918638939,0.266072668421413,0.199054386349132,0.498590063757341,0.631721782806466,0.475941962882592,0,0,0.176832457822382,0.711886633468047,0.430890965205923,0.162614073558644,0.396715424698026
0.29605519919693,1,0,0,1,1,1,0,0.411319048495601,0.295464468893565,0.673354064756376,0.701346986701114,0.546285716516305,0.849584419787468,0.267654940167193,0,0.795244103455534,0.605352921873699,0.231751032333795,0.512727610188579
0,1,0,1,0.997121802651242,1,0.967236389531863,1,0.750421392781852,1,1,0.825256381152219,0.692719901898555,0.95846436105014,0,1,0.913944368761925,0.880609044167129,0.445523322770679,1
0,0.684347430441609,0.300196038009386,1,0.990597822974443,1,0.92911212634661,0.902407892585307,1,0.425481454144504,0.81991363458317,0.767655185528276,0.620613284250528,0.918271449460429,0,0,0.863937545953246,1,0.327452173708324,0.636880756292662
0,0,0,0,0.991436937989359,0.718420812786471,1,0.905729279949726,0.601986176375104,1,0.829412813178282,0.772666486653847,1,1,1,0.456097090371197,0.868658574925083,1,0.336254092661691,0.646621462602678
0,1,0.287386888338401,0,1,0.669194489757555,1,1,0.540894840233253,0.388800809990036,0.786492500199602,0.750978989117959,0.601138424791506,1,0,0.397896348283789,1,1,0.299910564733187,0.604738028149954
0.296562600941525,0.565227611040197,0.254234193366498,0.436898893079634,1,1,0.858274754400986,1,0.412177062197832,0,0.674219200890502,0,0.546663031453671,1,0,0.287204715026422,0.795641414057468,0.606263217567848,0,0.513361682794765
1,0.713826521933446,0.313595879241287,0,1,0.743159826204006,1,0.912955546795144,0.633940762148513,0.463771683603159,0.849659269637493,0.783851859651266,0.64009197324711,0.931292534889874,0.433017567269859,0.488263064122045,0.878946300916437,0.802903634832583,0.356834448619311,1
0.400201853326721,0.677886757374516,1,0.546831640223191,1,0.699169856764763,0.926096704593044,0.900028400971954,0,0.417456428109378,1,0.764112391290922,1,1,0.386741358681679,0.432465015692256,0.860558599012958,0.759653354738006,0.321379916004827,0.630014885447814
0.185892703697186,0,0,0,0.891064847815184,0,1,0.766133628902652,0,0,0.434257109759764,1,0.451049438237918,0.70555429740961,0.150782890242319,0.146779544173627,0.677864569268915,0.370770156890176,0.14242406952835,0.357532875621311
1,0.770354066379462,1,1,1,0.80913384957859,1,1,0.723167711421925,0,1,0.815333988506977,0.67970734106174,0.95271641584141,0.516050651084415,0.585398726962634,0.906008011065038,0.863760457602284,0.422338532710114,0.73022342775866
0,0,1,0.32844097217823,1,0.394973427923886,0.739073300371431,1,0,1,0.487846589107642,0,0,0.742932069735811,0,0.171527374484676,0.706386712353787,0,0.159108765685177,0.39010137050067
1,1,1,1,0.998882244723378,1,0.982562417773577,1,1,0.683202076428841,0.952800634801121,0.862567237475593,0.744250575963094,0.976147188909554,0.659436119186477,0.739905821150187,0.941158833040727,0.933234872273166,0.544885195530395,0.820854593652151
1,1,0,1,0.99787959990662,0.852391705137641,0.973249330587638,0.944377711204566,0.784637480869681,0.610145544981388,1,0.838120481318343,0.710002799332908,1,0.582815417543348,0.659745163424465,0.923800920813554,1,0.477549971549063,0.774535867221758
0,0.299864021238854,0,0.218946514466267,0.744239754350346,0,0.531139070108199,0,0.130611230515088,0.109612525232396,0,0.529436240081987,0.383457427769191,0.561930526220557,0.094954439986826,0.0848757330553303,0.573793351785202,0.226855389630287,0.0970651940132432,0.259163276556707
1,0,0,0.406888875546015,1,0,1,1,1,0.266061664623401,0.62723528130243,0,0.526761622414102,0.825653680749092,0.239592810989174,0.252261495445777,0.773973319297131,0,0.210634114312978,0.480013465952167
0,0.517412553687886,0,0.394015222465169,0.956850525816643,0,1,1,0.349240661974425,0.253618229013133,0.605923915230189,0.674234410570341,0.518060808226509,1,0,0.237949160395816,0.764038589962797,0.535909130290466,0.201719650275215,0.465522888003234
1,0.833518323459427,1,1,1,1,1,1,0.819927858815288,0.651518916167608,1,0.852084944916311,0.729328504473591,0.97177752129776,0.626066322209938,0.705730827786052,0.933939022657795,0.920178657715273,0.514948470820183,0.801205503024233
0.401981081851454,1,0,0.548596678276809,1,1,1,0.900654949803588,0.580327870075645,0.419548849706817,1,0.765041501183767,1,0.916037281288993,0.388819779988083,0.434989893078808,0.861448040796803,0,0,1
0.41220001252667,0.689175882304627,0.302319012538422,0,1,0.713129323612453,0.93131180077443,0.904169811300165,0.595259940763329,0.431563210715658,0.824966603509808,1,0.623759510316778,0.920497385536772,1,0.449483842161842,0.866441302764321,0.773591731737017,0.332072793327468,0.642024995033388
1,0,0.294143664962244,1,1,0.6896647389549,0.922425027814904,1,0.565895674635633,0.40813737783059,1,1,0.611517228016208,0.911556468512433,0,0.421219545327902,0.856522757419599,0.750053927533724,0,0.621927616965143
0,1,0.301218964578394,0,1,1,1,0.903261309809275,0.59136994776717,0,1,1,0.622132109945874,0.919352102279887,0.397636793835594,0.445683324011241,0.865150101601895,0.770538866106309,0.329676762738609,1
1,1,0,1,0.99760723563355,1,1,1,0.771529508346705,1,0,1,0.703238002447724,1,0.567752705182231,1,0.920033919361116,0.893132902336182,0.464849844596054,1
0.365442158091394,1,0,1,0.985932832070478,1,0,1,0.524745420788043,0.376578472685178,0.774136684925507,1,0.594434043362072,0.897765285663229,0.346374314164153,0.383173352212808,0.841873986526061,0.71508394857332,0.290845847046271,0.593574036493771
0.418829824516218,1,1,0.565125914255253,1,0.720623060691821,0.934026842989919,0.906376747587289,1,0,0.831251295724447,0.773652616956999,0.627759057126987,1,0,0.458876384260895,0.869579473197677,0.78099375127433,0.33801604200952,0.648541890184386
0.405100540339724,0,0.299405808224379,1,0.990423547051538,1,1,0.901742872528539,0.584915621362054,0.423217060591469,1,1,0.619436313213802,0.917426148280046,0,0.439415930091063,0.862992914443433,0.765429998791002,0.325735973124112,0.634952501842998
0.412472121900058,1,1,0.558927742785665,0.991072497049313,0,1,0.904261504384698,0.595653719642162,0,1,1,0.623924370278133,1,0.401095150728668,0.449869544197655,0.866571642349771,1,0.332316234772575,0.6422941268056
0,0.642084779947761,0.282627425049758,0,1,0.654195383442108,1,1,0.522939362737337,0.375223879234103,1,0.744466111947347,0.593683620183931,1,0.345044469220029,0.381542991257415,0.841208439043336,0.713493859666034,0.289844333129149,0.592321926799483
1,0,0.35204735904438,1,1,1,1,0.936841417130322,0.747312653482352,0,1,0.824112233060635,0.691205649029815,1,1,1,0.913043970202555,0.878726202134471,0.442783756687635,0.747376876948464
0,1,1,0,0.968249271893334,0.539797926221548,0.849079777270061,0.848243518962073,0.395884407371428,0,0.657492639028467,0.694877024518441,0,1,0,0.274179597522597,0.787952450649457,0.588753163065998,0,1
0,0,0.229664106982809,0.371145886601007,0.946100488506844,0,0.79423051114133,1,0,0.232139952373868,1,0.658641179581074,1,0.791756529172208,0,0.213546857674908,1,0.4965485758439,0.186342266807748,0.439517512805984
0.486828932947751,0.752745647590514,0,0,1,1,1,0.926172411301534,1,0.518818843044005,0.88484511788159,0.80543512100336,0.666986252076594,0.946513508891375,0.488737769174973,1,0.897804734697293,0.845802883863702,0.400464652162165,0.710811526415415
0,0.497347165748382,0,1,1,1,0.800409408557647,0,0.324365929370354,0,1,0.662413542786243,0,0,0,0.219228007842858,1,0.506002042683721,0.189945559493542,0.445729046789649
0.168149888619093,0,0,0,0.860406939002513,0.316087095635668,1,0.744921459118405,0.193874506438329,0.151938515400914,0.386599221860017,0.584953927577922,0.432249864644402,0.668806191610457,0,0.126834736937485,0.650601708021678,0,0.128487626266658,0
0,0.592986734458166,0.26406066638888,0,0.977635011126629,0.591281024074532,1,0.86612051933632,1,1,0,1,0.563438002099822,1,0.294145368277367,0,0.812787376278951,0.646049237084511,0.251624816632254,0.541580198717668
0,1,0,1,1,0.822084621107731,0.965543241303987,1,1,1,1,0.821923569830623,0.688319128511546,0.956585167749435,0,1,0.911310845428052,0.875080675329719,0.437591680719476,0.743107520071163
1,1,0.32347996167422,1,1,0.767296018238443,0,1,0.665916784548866,1,0.868546793206506,0.795039244986082,1,0.939478441008941,0.461234010808333,0.521764194116873,0.888886237941017,0.825757434678747,0.378778462207733,0.690398925866885
1,0,0.302022163236079,0.557953008700218,0.990987677963641,1,1,1,0,0.430712995494423,0.82426804301397,0.769935356657201,0.623320959168182,0.920190034221704,1,0.448458442281926,0.866094166924067,0.772771372277935,0.33142584674489,0.641308858155842
1,1,1,1,1,1,0.984298879666684,1,1,0.699873735345712,1,0.868036284954389,0.752186480681676,0.978252052828702,0.677078059481007,0.757485193191476,1,0.939514427489881,0.56114977663614,0.830950702587346
0.314234102716238,1,0,0,1,1,0.87358253060227,0,1,0,0.703099605588477,0.713712460275652,0,0.864331021199762,0.287984975994104,0.311449294184266,0.808900168941929,0.63695022577963,0.247005298039145,0.535032967460005
0,0.383754451537181,0.196726863401123,0,0.869496838113717,0.32596985634082,0.66592445707511,0,0,0.157021260778508,0.399534400207213,1,0.437404061700095,0.679147172148674,0.137892919837508,0.132077891468666,0.65820920883269,0.33909968303177,0.132200950411214,0.336655603886146
1,0,1,0.636268640273058,1,0.796642443057501,0.958498680336525,1,1,0.528687295670898,1,0.809130282117238,0.671705307962866,0.948884736160538,0.498807080140866,0.565608882468684,0.900900104564427,0.85263795363143,0.408486948618079,0.718063331933304
0,0.542010203926233,0.246312343814262,1,0.965025936107664,0.525294710978305,1,1,0,0,0.641634171774839,0.688474990682252,0.532744163311124,0.833275723460948,0.247956613894646,0.262443236061478,0.780640451399065,0.572322914254081,0,0.490013211719415
0.36244601192059,0,0,0.508456409900013,0.985509865776927,0.651753031079885,0.906748761902359,0.885600095558429,0.520044600264446,1,0.770455250232423,0.743408187908069,0.592480437263677,1,0.342918943850656,0.378936515920013,0.840137414028912,0.710935301979411,0.288244045251102,0.590313395234153
0.46398180486957,1,0.323656128174848,0.607848640895384,1,0.767708093388168,1,1,0.666469496185035,0.492237291013506,0.868861775893845,0.795233067802615,0.654134467401014,1,0.461735541280357,0.522355474413317,0.889055334590298,0.826141913111854,0.379171141137193,0.690779425131892
1,1,0,1,0.984519908276495,1,0.902806222037953,0.882811165750553,0.50953886623361,0.365246807919427,0,0.739548370420049,0.588108711372834,0.892247097249211,0.335265335544222,0.369545335260087,0.836204990829242,0,0.282486049660018,1
0,1,0,0,1,0,1,0,1,1,0.636544983030758,0,0.530619173300107,0.83059810965047,0,0.258794881186865,0.77828751006001,0.567084685782879,0.214682886444428,0.486458333240711
1,1,0.338240396772465,0,0.99601180663801,0.799699098227281,1,0.929214528700244,1,0.532743275264403,0.892540023970867,1,0.673637799276042,0.949831599666724,0.502952548675832,0.570386639896557,0.902149800795469,0.855377758066253,0.411803558749874,0.72101601724523
0,1,0.254457325045785,0.437489620232586,0.971565621874719,0,1,1,0.413057578490074,0.296656989319859,0.675105235538388,0.702066009692197,0.547049942400138,0.850466601928994,0,0.287914360604209,1,0.607196032837776,0.232609745166089,0.514011930252486
0.384992155580659,0.663102878891816,0.29115090736054,0.531586753484991,1,1,0.918876879202866,1,0.554897991042278,0,0.796851104316376,0.756006016359502,0,0.908023249007181,0.369019103376065,0.410878532951795,0.852699363958346,1,0.307939115570637,0.614377849847464
0,1,1,1,1,0.841528157108993,0.970570717412192,0.941226970711549,1,0.592899518954637,1,0.832173458784727,0.701953317552548,1,0.564899857001378,0.640174740374878,0.919305423449029,1,0.462461677935472,0.763045801592458
0.386669073688163,1,0,0,1,1,1,0.89511374611839,0.557440865952268,0,0.798697719952257,1,0.608005239596412,1,0.370968853657944,0.413258073860358,0.853589017988712,0.74306205733488,0.309414825843746,0.616124983270889
1,1,0,0,1,0.759263529575099,1,0.917612801760878,0.655188210319914,0.482209069152084,0.862356592008802,0.791281135655815,0.649224014416223,0.936800709316412,0.451594805704878,0.510370672807107,0.885586518351431,0.818224135497178,0.371249922344225,1
0,0,0,0,0.946717553858803,1,0.7955835568937,0.817808132161611,0.318365415506034,0.2332259245177,0.568530679727399,0.659461684722558,0.503143333486899,1,0,0.214770753926279,0.746341805438161,0.498600437426916,0,0.440864162045876
1,0,0,1,0.987317116653711,1,1,1,0,0.388978880805097,0.786667760706854,0.751063100499359,0,1,0.358571643606614,0.398110994122816,1,0.729292316353415,0.300043017207095,0.604898930424378
1,0.743907693064106,0,0,1,1,0.95323854582887,1,1,1,0.877265185897536,0,0.66074167344854,0.943243700081049,0.475537460310117,0.538565505573837,0.89361240625569,0.836441463776016,0.390016852339955,0.70112810065032
0,1,1,0.649185920727963,1,1,1,0.931921988405497,1,0.545564213001787,1,0.815345388661109,0.679722138970512,1,0.516082723658108,0,0.906017294622844,0.863780484504601,1,0.73024575051025
0,0,0,0,1,0.505669451033714,1,0.835552294214007,0.361252356963466,0.261616373951133,0.619749279090458,0,0.523685810909012,1,0.23537286978698,0.247134880647092,0.770493684714769,0.54991313638836,0.207448532494516,1
0,0,1,0,0.98808576508612,0.677495827020084,1,1,1,0.396525920378248,1,0.754598039209774,0.605316888812241,0.906733496703015,1,0,0.851316315713038,0.737639627395648,0.305667261585027,0.611673234417768
1,1,1,1,1,1,0.982532067229823,0,0.84465882357457,0.682921263557572,1,1,0.744117493190913,1,0.65913944324486,1,0.941096710821371,1,1,0.820683154309228
1,0.83495958440115,0,1,1,1,1,0.951924136226963,1,0.654132545797232,0.943859369555772,0.852955368017334,1,1,0.628811089975372,0.708586067217778,0.934551361532742,1,0.517372843333338,0.802850578581955
1,0,0,1,1,1,0,0.818550635769079,0.320040197727996,0.23432678326447,0.570630016428629,0.660289758617691,0.503971324315108,0,0.209599901203813,0.216012554460895,0.747346188475897,0.500673699603596,0.18790804749659,0.442225709591911
0,1,0,0.468797854091942,1,1,0.882164738978796,0.868861948450275,0.460064048394629,1,0.719881618659118,0,0.567326914772354,0.872440697191734,0.30039152596165,0.326692284215356,0.816619234848126,0,0.256308507551415,0.548123066509979
1,0.755750142563506,0,1,0.995698928383665,1,1,0.927162194016691,0.700174987330408,0.523294526154534,1,1,0.669129635906643,1,0.493301576492017,0,0.899218354893875,0.848932832061041,0.404094850444617,0.714112487100232
0,1,0,1,0.986682577829695,0,1,1,0.533419090550752,0.383118011065386,1,0.748277201957279,0.59803586810649,0.900805935029744,0.352801491039443,0.391048303241853,0.845042343772009,0.722654446661176,0.295689490667916,0.599576955158088
1,1,0,1,1,1,1,1,0.821312076800415,0.653219517829275,0.943560854110414,0.852651434147533,0.730125555033609,0.97202518146296,0.627852085162619,1,0.934337808121514,0.920918732215997,0.516525043981393,0.802276409732289
0,0,1,0,1,0.578948911686047,1,1,0.437432407013304,0,0.698928822976657,1,1,1,0.285012368294351,0.307799254915574,0.806984588164174,0.632482044345265,0.2447759738177,0.531839431811846
0.253321536635523,0,0,0.386333978830502,1,1,1,0.826338298516212,0.338221074441244,0,0.592890775552924,1,0.512816992108014,0,0.220893171878128,0.229606380957851,0.757913768925071,0.522812855583334,0.196490333117022,0.456825473453869
0,0,0,0,0.866556063076439,0,1,0.748925508209023,0.199037484210253,0,0.395252040028513,0.588750330573884,0.43570271213848,0.675755589574591,0,0.130328751127032,0.655709089591767,0.335229287455697,0.130966388408874,0.334085390946745
1,0,0,0.563130217128752,1,1,0.933198541759546,0.905699569897512,0.601857457403913,1,0.829328344107539,0.772621309909231,1,0.922413803741053,0.406142126015632,0,0.868616322535434,0.778724787446092,0.336173611786483,0.646533510907498
0,0,0,1,0.948023165393039,0.465090326470752,0.798473367788241,0.819386987251482,0.321938661188331,0.235575325412838,0.572999660620393,0.661224482099149,0.504907106001727,0.795553997198991,0.21077399772403,0,0.748478184433629,0.503016901230696,0.188801956547208,0.443765596884105
1,0.623641301156036,0,0,0.983084894127377,0.630691597662752,0.897277302094081,0.878972732308201,0.495417031038941,0.354867174663919,1,0.734305425552565,1,0.88689606156423,0,0,1,0.688663866013749,0.274863267959877,0.573134316200746
0,1,0,1,1,0.710482498848214,0.930338867475022,1,0.591909846556706,0.428848641783968,0.822727371401443,0.76912537999511,0.622357853963207,0.919511747256624,0.39807148011051,0.446209756219018,0.865329705805796,0.770963752787378,0.330008359253942,0.639735093703266
0,0,0,0,0.656852916609838,0,0,0.644951317267307,0.10357360373291,0.0907848478268779,0.218198073662567,0.498045173001391,0,0.498944338069561,0.0781476412595653,0.0673443731885575,0.529056487507107,0.18113222188295,0.0826761826466523,0.224707075157849
0,0,0.298687928560171,1,0.990262221575097,0.702883992264547,0.927504598529891,0.901134362526264,1,0.421159812908497,0.816242714477333,0.765754223314181,1,1,0.390420761673875,0.436933727196505,0.862128744183327,0.763380627196883,0.324178699278074,0.633194491593821
1,0,1,1,1,0.532775829324587,1,1,0,0.280019567962319,0,0.691783481506808,1,0.837560748432229,0.252882010680442,0.268450965324177,1,0,0.22064682100708,0.495800435024079
0.11688618269267,0,0,0.202906720999296,0.697497652215351,0.206762254561978,0,1,0,0.0987628760815069,0,0,0.368746388502916,0.527048713140024,0.08525113189236,0.0746768794129035,0.549037238589083,0.200504537593026,0.0888138347014942,0.239604505214818
0,0.559961828408632,0,0,0.970059809002906,0.548550931993032,0.854299412214713,0.851382812544656,0.40500271271604,1,0.66693190707958,0.698718402084546,0.543498994691996,1,0.263513862329486,0.281444607277474,0.792293666714679,0.598611437917347,0.228640575118057,0
0.453170350603223,1,0,0,1,0.757039516895391,1,0.916971368905399,1,0.479610270490642,0.860625779020695,0.790247082262621,0.647945264222769,0.93605120273908,0.448971021632249,0.507259918775164,0.884671589089622,1,0.369206621039893,0.680995025928854
0,0.593591320606657,0.264279505421291,0,1,1,0.878340080434396,1,0.451791765603904,0,0.712348935550935,0.717632968919542,0.563805468125536,1,0.294731778533588,0.319737096454182,0.813151733123984,0.646904194705295,0.252064533031056,0.5421985135609
0,0.705633220088572,0,0.576213300828757,1,0.733251854108849,1,0.910073196629433,1,0.452847062508818,1,0.779342273934239,0.63461040876335,0.927808008455408,0.422051455926713,0.475127717541143,0.874840359558109,0.793337245919957,0.348378341373108,0.659642682573288
0.152128184315608,0.34662976623433,0,0.254349065512556,0.823736466662509,0.282306778884789,0,1,0.168182620652086,0.134952520845807,0.341988053451038,0,0.414047787312045,0.630749315286349,0,0.109613466952583,0.622945284328996,0.287704749914736,0,0.302055296357451
0,1,0,0,1,0.51837470616038,0.835715765491408,1,1,0.270134900068124,0,0.685401955306059,0,0.829238033773629,0.243464827086249,0.256971821164627,0.777096873561851,0.564443426938829,0.213554297224888,0.484670268595891
1,1,0.314262715836791,0.586625429020073,1,0.744851701481929,0.942417125964508,0.913446343421345,0.636156556539345,0.465668222729068,0.851011207679377,1,0.641038003129813,0.93188017716088,0,0.490540934330077,0.879645742061205,0.804526624988809,0.358308764664899,0.669978891497309
1,1,0.334331971185831,0.631106712519277,0.995654105092843,0.791530158934907,0.957017421987042,0.926876172588291,0.698802811881518,0,0.886640017687849,0.806629852584682,1,1,0.491976767646462,0.557709796083961,0.898809844948828,0.848029771839979,0.403040072719537,1
1,0.67184197892024,0,0,0.989340240971892,0.691647540010393,1,0.897778820797997,0.568347804241492,0.410062891693958,0.806500882218896,1,0.612536540186765,0.912330023889124,0.379406691590337,0.423543050943594,0.857366800901496,0.752063537133715,0.315809512971879,0.623608864979828
0,0.575368935259072,0,0.446255331564189,0.973842319475674,0.56850514627764,0.865705946519208,0.858380624471173,0.426156037770508,0.305684004339567,0.688074329211635,1,0.552771344116573,0.856944290671306,0.277468617370291,0.298541804099096,0.80200172242464,0.62091186333284,0.239117157666385,0.523632251086017
0,0,0,1,1,1,1,1,0,0.295593607913734,0.67354413297395,0.701424979566895,0,1,0.267778758867225,0.286665407311666,0.795331394149251,0.605552867734553,0,0.512866843614961
0,1,0.228175300444844,0,1,0.453532992113507,1,0.814536290013328,0,0,0.559330312725151,0.655832284686074,0.499525537684513,1,0.204087976949222,0.209406019488458,0.74192263791988,0,0.183705886012343,0.434925982459007
0,1,1,0,0.989288879919491,1,1,0.897597642969783,0.567600393252173,0,0.805972173478947,0.760532672394752,1,1,0.378824531639553,0.422834150343819,0.85710985516758,0.751451869947507,0.315367866658574,0.623096493156596
0,0.344195185705006,0,0.252481213792701,1,0,0,0.721043621355501,0.166102921304968,0.13356774425994,0.33826237571711,0.562893731126475,0.412490919865551,0.627387314839877,0.116545070548802,0,1,0,0,0.299803513240282
0,0,1,0.257427611886588,0.829331548261478,0,0.61645020373378,0.726147886525306,0.171633291513131,1,0.348131676866153,0.567529796922944,0,0,0.119880180555118,0,0.626898291212472,0,0.117692433316711,0.305763616986827
0,0.651990109869811,0.286595492291442,1,1,0.666733489693031,1,1,1,0.386540079801943,0.78425575305199,0.749908255686836,0,0.902357108948329,0.356169447906823,0,0.84667145370304,0.726546890087508,0.298229974015159,0.60269094884491
