"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.640658763679837,1,1,0.761591589491718,0.613397310424897,0.045769982085848,0.324930755564455,0.507278817479347,0.903133903259791,0,0.767620055744177,0.952729544151412,0.76894492670831,0.803551329014318,0.780044087402243,0.789416593211125,0.578530165025786,0.290882037473379,1,0
0.124877117595937,0.444480329616964,0,0.481419611002899,0.179025034979538,0.00857440212730343,0.02989117674251,0.157419202198573,0,1,0.339141243433204,0.728204632218712,0.362424615493758,1,0,0.408789426161332,0.11316175107615,0,0.0798774068811131,0
0,0.602615320319263,1,0.632108830627142,0,0.0198996510060834,0,0.304207482238041,0.711882229310298,0.473061338652689,1,0.879827564231343,0,0.621385289788772,1,0.61612393032284,0.294132748159977,0,0,1
0.294618286846074,0.580016271869511,0.363810157100503,1,0.336498509061099,0.0176052082697418,0.0902270357268505,0.278539055457117,1,0,0,1,1,0,0,1,0.259508790659001,0,0,1
0.28969475460739,0.57706581364767,0.358363876462348,1,0.332333836826112,0.0173280343222148,0.0881222775895513,0.275317086540264,0.665240457186111,0.462257046555081,0.526783350354249,0.861130611898629,0,0.585563673849037,0.514848443016577,1,0.25522806163436,0.117375508495423,0.177114889315494,0
0.539664558559861,0.700015298676864,0.614076403073218,0.722373646452535,1,0,0,0,1,1,0.708021193463831,0.935138514483849,0.712790857180993,1,0.715657749830707,1,0.480599276180759,0.22948163727745,0.349076620965731,0.476276892363627
0.326308608575563,1,0,0.628013404362021,0.362963859975153,0,0.104365570649748,0.299095739978809,0.704103785675496,1,0.558238943777318,1,0.57209268776642,0,1,0.61042378755513,0.287169126261255,0.131675493837654,0,1
0.440078700570859,0.655692820222704,0.516997909648738,0.681483960075598,0.454604462469914,0.0267810240697424,0.164829455644381,0.371814074519696,0.798059367386441,0.496431821456071,0.643587066297368,1,0.652300332948648,0.693896929899776,0.644738115670526,0.684198988455083,0.388462726911865,1,0,0
0.61132421192295,0.730416637163654,0.680460822604055,0.750276322196973,0.589792947442732,0.0421964629835049,1,0,1,0.532600172225189,0.750727778843367,0.948008604907067,0.752994318970376,0.788901257007055,1,1,1,0,0,0
0.376355800711825,0.624778277678984,0,1,0,0.0224854381065165,0,0.331147163475924,0.749761631364462,1,1,0.894524537547924,0,0,1,1,0.33129765214579,0,1,1
0.435114326900324,0.653374611136273,0.512001726627474,0,0.450676806252994,0,0,1,0.794631137921967,1,0.64016796514053,0.911558681525466,1,1,0.640950031624066,0,1,0,0.27165400524678,0
0.720810909785591,1,0.776834769537857,0.7929204933897,0.679745475542935,0.0580801056752102,1,1,0.932172751314959,0.558253009664417,1,1,0.811758883212858,0.842302397739268,0,1,1,0.35243298925814,0,1
0.547025533708564,1,0.621024055113814,0.725275866861316,0,0,0.239535342865614,0.441724367696598,1,1,0.712522849931117,0.936561700677758,0.71702235954061,0.755453118080104,1,0.742813090890933,1,0,0,1
0.666680901690297,1,1,0.771657845417071,0.634595440845993,0,0.352961965951746,0,0.913175581295544,0.54506981033718,1,0.956699721720672,0.782931619657328,1,1,1,0.604658517446721,0,1,0
0.196424363652985,1,0.251603047029802,0.547120209227518,0,0,0.0524513502208344,0.211852972901407,0,0.435816891233265,0.432847589007942,0.804653350288091,0.453091783963115,0.49418763685245,0.411127622973295,1,0,0,0,1
0.223249094374151,0.533169567411793,0,0.566675757093723,0.274346070825888,0.0137163041129786,0.061936802332266,0.230705601080445,0.579322973079119,0.444149835952864,0.462367161200864,1,1,0,0.443533656914044,1,0.19779346212045,0,0,0
0.138057651477464,0,0,0.495543764448523,0.192758787937497,0.00926688324907622,0.0337608595334099,0.168053467096688,0.42733817915678,0,0,0.7460852666184,1,1,0.330691092683667,0,0.124534388973691,0.0611546899680948,0,0
0.437580327826618,0.654527805089871,0.514485463022531,0.680405309555498,0.45262832743276,0,0.163314914867907,0.370213989021265,0.796340522957632,0.49590223104429,0.641869247835543,0.912202487014514,0.650688306935062,0.692341851677376,0,0,0.386197876445781,1,1,0.431498543271239
0.59768439005961,0.724668658061281,1,0.745008457797375,0.578902496123864,0,0,0,1,0.529633207465266,0,1,0.745493041565687,1,1,1,1,0.263008838597339,0.396916602997519,1
0.452933242069297,0.66163640946014,0.529863319290593,1,0.464757507839579,0.0277162581133162,0.17277212331525,0,0.80670170476286,0.499147199271624,0.652335866522567,0.916100151969173,1,0.701800379370381,1,0.691673746465749,0.400148804102741,0,0,1
0.310025754986888,1,0.380736928710567,0.619391593821952,0.349435748356231,0.0184832121976724,0.0969709279235763,0,1,0.467288738636008,0,0.870131148924093,0.55918593874025,0.60239658163274,0.534605073748689,0.59840953762165,0,1,0,0
0.661203347013518,0.751458359219035,0.725089510889471,1,1,0,1,0.522544277147776,0.911114009280891,0.543798346442573,1,1,0.779997619869347,0.813635904726656,0,0.799303987612898,0.599124648286204,0,1,0
0.500590454363483,0.683037150066402,0.576682833228447,0.706742722355886,0.502262250248958,0.0314338836318691,0.204564507938498,0.41094151383317,0.836042550545137,0.509126828215017,1,0.927120661586347,0.68983856195028,0.729810275077676,1,0.718277873925414,0.443988849212659,0,0.318966283081608,0.459084668330737
0,0.464394588830088,0.187391548712592,0.500749040191049,0.198015360583034,0.00953566923837429,0,0,1,0.416406599516783,0,1,0.388353274430163,0.426238832968214,0.338438603011269,0,0,0,0.0905162557679668,0
0.343805200592933,0.607793391234928,0.417243133313151,0.636947927390184,0.377354014746773,0,0,0.310341576435296,0.720959986907025,0.475281403604078,1,1,0.585492497182445,1,1,0,0,0,0.210910820263109,0.389340729123178
0,0.392822126581379,0,0.430715438273456,0,0,0.0191734720077365,0,0.299043247112954,0.38749804009335,0.273810434107202,0.657343418878037,0.297880798027225,0.329075380554745,0.242050110324795,0.34325859580191,0,0.0415394674438173,0.057029705362331,0
0.0827675658440684,0.387954101057716,0.11123327457336,0.425892777304849,0.132029294959862,0,0.0183667538981866,0.120543969719375,0.290277897678165,0.385505258902142,0,0.650063088332256,0.292023713157248,0,0,0.337211084344556,0.0765641705141803,0,0.055186917022807,0.226940326385554
0,0.57852385439892,1,0.60952533041102,0,0,0,0.276905644678,1,1,0,1,0.544456961232701,0,1,0.584645158408351,0,0.118309039850113,0,1
0.450537445260518,0.660534886358266,0.527473271986269,1,0.462866913521905,0.0275399663202847,0.171272473377807,0.378522323168229,1,0.498642221230367,0.650716436403856,0.915504113662252,0.658990441891206,0.700339498837936,0.652630602022024,0.69029111705918,0.397966530494304,0,0.282479579069774,0.437184757864594
0.235074214310615,0.541628955784026,0.296692986404585,0,0.284944810120267,0.0143445250561668,0,0.238834313770004,1,0.447604088411136,1,0.831817169788465,0,0.535368775193197,0,1,0,0.0967703979273673,0.144214910115628,0.335074378857822
0.259634829922164,1,0,0.590411733143205,0.306545719551591,0.0156673431243594,0.0757784161669176,0.2554291285311,0.629132481378348,0.45442920573944,0.49897330309817,0,1,0.55893508728782,1,1,0.229175760464331,0,0,0
1,0.802126717407391,1,0.815782042988589,0.728320293779174,0.070140852370533,0.498807626981177,0.617788331426665,1,0.573493824328044,0.843834185434218,0.971715695486807,1,0.868707707624356,0.859579560546438,0.854228836633023,0.720024297593582,0,1,1
0.451677244591854,0.661059281408482,0.528610778231811,1,0.463766453442156,0.0276237213115304,0,0.379254451089427,1,0.498882522867443,0.651487504785372,1,1,1,0,1,0.39900450041515,0,0.28328696958425,0.43768424594702
0,0.591670490562298,0,0.621863434892518,0.353278156712374,0,0.0990350308881082,0.291554873837541,0.692264908121655,0.46840402765358,1,1,0,0.606093451086711,1,1,0,1,0,0
0.521703396211185,0.692261689305848,1,1,0,0,0.219938526794019,0.42483363718369,0.847823317116532,1,0.696906682282582,0.931553860633969,0.702347932426159,0.741649083145701,1,0,0.463691217392572,0,1,0.468350864692039
0.533236766969874,0.697249281160826,1,1,0.527928240146999,0.0342502574810692,0.228701830903898,0.432492998409213,1,1,1,0.933874339737297,0.709073363867039,0.74798689674714,0.711335895598175,1,0,0,0.344015603608913,0
0.339149473805174,0.605282144639935,0.412259971915807,0.634601712771415,0,0.0201919786282909,0,0,0.716574242557712,1,0.568729306054967,0.881668677136571,1,0.625097215449283,1,0.619591023746515,0.298435432650881,0,0,1
0.150650409152195,0.471918835160702,0,0.508022839945278,0.205541062475948,0,0,0.177914009752283,0.45367786129489,1,1,1,1,0,0,0,0,0,0,0
0.396763505609322,0.634976703237596,0.472875209773613,0.662270895668013,1,0.0238053207209116,0.139841404975793,0.3441561231614,0.766301500243983,0.487135818624848,0.612924678705768,1,0,1,0.610709450181411,0,1,0,0,0.413428753278712
0,0.439783404748526,0,0.476843680645401,0.174738026043526,0.00836100571906919,0,0.154089512135153,0.388638472870516,0.4065195463018,0.33297693806106,1,0.356387782601792,0.392189242234143,0.303604608027346,0.402742002970072,0,0,0,0
0.115155390976913,0.432954988271317,0.152503482367082,0.470179336881248,0.168633343417839,0.00805928560493828,0.0271174188240959,0,0,0.403770467158767,0.324091523376871,0.713396964222299,1,0,0.294241504785216,0.39397830613833,0.104754226147765,0.0526609713710513,0,0
0.157505246677202,1,0.204901937712337,0.51445471752798,1,0,0,0,0.467371531651561,0.422103898847857,0.38510354765811,0.768771541030763,0.40713603557955,0.446095290873363,0,0,0,0,0,0
0.043661855122482,0.3095570475983,0.0598740894256913,0.34704790135769,0.0817673842161536,0,0.00883415701265564,0.0796033927374779,0,0,0,0.518712701044171,0,0.225771784334008,0,0,0.0418503873856135,0,0.0313910697299668,0
0.727171405253864,0.779851693341837,1,1,1,0.0592727509516304,1,0.574654965908058,0.934251634187319,0,0.816290164491409,1,0.815139158299644,1,0,1,1,0.358000104133734,0,1
0.350198311144944,0,0.42406107878993,0.640134757723524,0.382577928725223,0.0208590959736721,0.115737675649106,0,1,1,0,1,1,0.633321478175873,0.571351169679551,1,0.308159135088096,0,0,1
0.347732140720287,0.609894583100292,0.421434413075331,0.638910120458576,0.380564825903903,0.0207092239542552,0.114533932327294,0.312858222355967,0.724605008427234,1,0.575599797513817,0.884805350767804,0.588437752503298,0.631503006129457,0,0.625577953685932,1,0.140277273646051,0,0.391162162391123
0.515178611567654,0.689424755521804,1,0,1,0.0326621028102156,0.215096907529511,0,1,1,0.692820700899466,0,0.698510264060879,1,1,1,1,0.216484192034358,0,0
0,0.454401980551592,0.175729820262339,0.491064247902993,0,0.00904155516882653,0,0,0.417973789329157,0,0.352299119561037,1,0.37527709068875,1,0,0.421611840161819,0.120826679689707,0,0,0
0.344281550696153,0,0.417752124833484,0,1,0.02050046973361,0,0.310646980135574,0.721404760552566,0,0,0.883557534747809,0.585850941236455,1,0,1,1,0,0.211214711011457,1
0.64137040428506,0.743075130249967,1,0.761866267252853,0.613973501080859,0.0458616964191583,0,0.507801216265936,0.903417047966269,1,0.768026574089832,0.952840713807052,0.769329216240365,0.803902883662996,0.780477773847488,1,1,0,1,0
0,0.317631739109519,0,0.355277717982632,0.0862297252381482,0,0,0.0833358024819668,0.177897464346653,0.35592395989198,0,0.53341713200431,0.212367261914447,0,0,0,0.0447250269630757,0,0,0
0.418091140507259,0.645320499085036,0.494751045144568,0.67187296789143,0.437175164193757,0.0252386794837125,0,0.357756779643686,0.782472582790168,0.491746128574579,0.628263068022212,0.906971072043748,0.637918732474438,1,1,0.671073453415791,0.368599506622277,0,0.259912299541475,0.422907264810441
0,0.266930666074006,0.0407111540968841,0,0.0606370435706658,0.003014933854536,0,0.061547699576652,0.115371936569655,0.333144918753886,0,0,0,0.178382359450091,0,0,0,0,0,0
0.303350551435304,0.585165769263636,0.373425057023431,0.615763153937298,0.343847955415362,0,0.0940195464722162,0.284232901028054,0,1,1,0.86726982804669,0,0.596965566934766,1,0.593349002946058,1,0,0,0
0.172278920750916,0.492212845860894,0,0.527563849396059,0.226827223468923,0.0110491349107014,0.0444050390133761,0.194278486786009,0,0.427581101603754,1,0.783667438061917,0.425387795456336,0.465280155888536,0,0.470958871213514,0.153976848573716,0.073699122811472,0.107393775703063,1
0,0.422415031233115,0.141959105756167,0.459864624089586,0.15950290237344,0,0.0247876354040399,0.142209082029024,0.35455539532831,0,0.310558928946337,0.699356266489437,0.334344526274547,0,0.280058107216106,0.380521295571306,0.0975113149634105,0.0495250584076,0,0.249447779929698
0.859086789241731,0.84360831148173,0.89083562930814,0.853597979315359,0.806569439435517,0,0.647269666068335,0.702674297270483,0.971278937547167,0.601925697980746,0.891050431871213,1,1,1,1,1,1,1,1,0.652948686707147
0.486289211962502,0.676707967367223,0.562775669559372,0.700905894792347,0.49102128687998,0.0302733509187178,0,0,0.827656818430137,0.506140526050309,1,1,0.681206520798727,0.721603025413847,0.67876698259326,0.7104629664251,1,0.201887139599233,0.308317084290692,0.452826216589119
0.185929289036214,0.50401356741037,0.239140924797033,0.538876401655122,0.239883245157561,0,0.0488980208879685,0,0.519771405295544,1,0,0.795985195529321,1,1,0,0,0,0,0,1
0.260974587329509,0.559105251385677,0.326227034038833,1,0.30770938183206,0.0157403049796946,0,0.256324518695375,0.630832204060614,0.454789449253324,0.500255975543238,0.846785612989443,0.517309499343016,0,0.485403068527225,1,0.230334138049644,0,0.159686856644018,0.348861760678131
0,0.573376948116817,0.351619802633309,0.604685270328718,0.327174324632881,0.0169882207956093,0.08555850449133,0,0.658272916510462,0,0.521320221535773,0.858267633302703,0.537251085090128,1,0.508777829900072,0.577889557335705,0,1,0,0.360399529756353
0.215739117044167,0.527619852374774,0.274291842008183,0.561400280881438,0.267540588902024,0,0.0592216070995821,0.225489019953594,1,0,0.454341799903664,0.819065092595393,0.47364383979683,0,0.434702315378491,0.517590406883823,0.191331024423308,0,0,0.324278982522929
0.195869003281552,0.512189431611518,0.250945980874506,0.546693085331768,1,0,0,0.211455775858626,1,0.435636057654786,0.43221011809354,1,0,0.493553183188288,0,0,0,0.0823277812829093,0,0
0.100589298159251,1,0.13407661475819,0.45175181729297,0.15258646366668,0,0.0230885607326085,0,0,0,0,1,0,0.357391158482313,0.269169506033469,0.370032904362229,0,0,0.0657007106848704,0.243971024399731
0.432672149573795,0.652229295973001,0.509538210670014,0.678276566683116,0.448743130047077,0.0262536821953296,0.160366598960916,0.367072890833445,0.79292558895839,0.494859869591272,0.638477448432733,0.910916062738397,0.647505307407551,0.689268229077642,0.639076399261441,0.67982728370067,0,1,0.269956457948955,0.429339897175656
1,0.779606353773564,0.781783605179593,1,1,0.0591665265588627,0.426389003284351,0.574190609094995,0.934070484699562,0,1,0.965193000399983,0.814842588189534,0.845060371234899,0.830968470600623,0.830431565038719,1,0.357506972332249,0,1
0.0887887321340305,0.397262993511182,0.118988528750576,0,0.139101824751914,0.00663228266303527,0.019936377222695,0.126156526082508,0.307136018072553,0.389311629995486,0.279203641462076,0.663893674175778,0.303259764753398,0,0.247578796360076,0.348796887446562,0,0,0,0.232937011413662
0.44908760755484,1,0.526025189561008,0.68534690637286,0.461722445267167,0.0274337305522334,0.170369285283164,0.377591365467603,0.804151000293436,1,1,1,0.658068528167384,0.699452771089929,0.65154351058672,0.68945210792307,0,0.184116345088125,0.281454056820327,0.43654925810957
0.096475027535428,0,0.128832639423475,0.446143391390742,0.147938205633873,0.00705398830828896,0.0219781697745394,0.133132481520969,0,0.393863406102661,1,0.680007813999096,0.316956760055118,0.349761288177847,0.261781226668372,0,0,0,0,0
0.450322275158088,0.660435820726823,0.527258444616008,0.685873176149887,0.462697080595631,0,0.171138225275051,0,0.804973111777953,0.498596845205938,0.650570747081826,0.915450367259677,0.658853730762745,0.7002080271827,1,1,0,1,0.282327276436759,0
1,0.510134809847831,0.247942584852715,0.544730316291236,0.246856130305347,0.0121452738426456,0,0.209638347005829,0,0.43480566086712,0.429284956320391,0.802166936661624,0,0,0,1,0.172068370198024,0,0.119657865723461,1
0.287038987863007,0.575459696634775,0.355418572849784,1,0.330080924932753,0.0171791726984151,0.0869968806493395,0,1,0.461585366337375,0.524403910488945,0.859889291355698,0.540166290870526,0.583298643070906,0.512204059231554,0.580624342770253,0,0.11635555119963,0,0.362105116413575
0.131479689407402,0.451908270286389,0.172904080501254,0.488642872363504,0,0,0.0318138755348997,0,0.412934845552598,0.411393317131291,0.348974872658231,0.737449735429716,0.372034191591742,1,0,0,0.118861964323737,0,0.0837142799387026,0.269426573921794
0.0766496581830958,0.377933832864452,0.103313309276445,0.415940432996321,0.124694285434077,0.0059531646398845,0.0167989788913241,0.114692492026639,0,0,0.256054515943804,0,0.280099604499519,0.309704511334591,0,0.324843561101013,0.0711957013284137,0.0379376803421779,0.0515437742209538,1
0.744982653114239,0.787749598366922,1,0.802671798478963,0.700502731967466,0.062838441479186,1,0.589730438365503,0.939914387082655,1,0.826215127402739,1,0.824615478018947,0.85377071383681,1,0.839155871049944,0.685955827812021,0.374251127006543,0,1
0.4690256786924,0.668966385541289,1,0,0.477439856180985,0,0,0.390428100239269,0.817065982044369,0.502528383331208,0.663087111144706,1,0.670598939665088,0.711475415112664,0.666303068718022,0.700842352905606,1,0,0,1
1,0.673272774498807,0.555244697324703,0.697735574185899,0.484971525468708,0,0,0.396620131273934,0.823002547788334,0,0.66938149988591,0.922222590318866,0.676505991927145,0.717120884137104,0.673247706969975,0.706202181670257,1,0,0.302665329998317,0
0.470396347838928,0.66958544186644,0.547178148373786,0.694330667515346,1,0,0.183979136515108,0,0.817926346405406,1,0.663992998305872,0.920316589579483,0.671449051831186,1,1,0,0,0,1,0.4458768422363
0.526250749473466,0.694232146481303,0.601337676586483,0.71705357799902,0.522432421174329,0.0336265310661452,0.223362024304656,0.427847168510221,0.850271936186322,0.514487041168978,0.699738740435275,0.932476953725066,1,0,0.706603207238434,1,1,0.222285949754286,0.338564645056518,0.470353048477436
0.574184701042058,0,0.646400066347787,0.735897772502454,1,0,0.262079708577756,1,1,0.524590636369479,0.728888333063127,1,0.732416755196447,0,1,1,0,1,0.377048657527225,0.491687504270782
0.351044688382874,0.611655283250557,0.424961559678627,0.640553709307025,0.383268234796117,0.0209106623464517,0.116152410946075,0.314979369216553,0.727641918794044,0.476944561740522,1,1,0,1,0,0,0.308905180048887,0.141624677839839,1,0.392693506732896
0.201912202680417,0.517004739050086,0.258081701450547,0.551288988720546,0.254846902918053,0,0,0.215761823715838,0.546447176022412,0.437584324259606,0.439086352205413,0.808939069868079,0.459065124745471,0.50038621112688,0,1,0.17944138734522,0.0845426996245513,0.124674406486013,0
0,0.373793007822121,0.100166331364521,0.411817518538903,0,0.00581535070441206,0.0161858720512454,0.112330627696108,0.265442692333215,0,0.251206764598871,0.628290110648151,0.275224947250391,0.304379564646852,0.219078361784412,0,0,0.0369814766122427,0,0
0.0956516390877254,0.40728512593472,0.127781055955593,1,0.147001320617998,0.00700907563989017,0.0217574086356745,0.13239462522351,0,0,0,0.678356795117111,0,0.348208841604884,0,1,0,0.045297966791823,0.0628001115982334,0
0.365398549708824,0.619166269564776,0.44015745001402,0.647558674208275,0.394932176547584,0.0217957312224846,0.123313884177635,0.324155204305403,0.740414989671572,0.480198234045344,0,0.890930962901547,0.601425161443234,0.644321003320948,0.584549778095638,0.637572836955002,1,0,0,1
0.49122897225316,0.678902191030116,0.567592945295092,0.702930057953818,0.494904614301897,0.0306695469641424,0.198011575886907,1,1,0.507172360344848,1,0.925072625332465,0.684203387778801,0.724455905317783,0,1,0.435309922636439,0.204330530648672,0.311974158131512,0
0.5549801937378,0.706571591068413,0.62849827067885,0.728399959269025,0.545059606208135,0.0362729133926437,0.245968543789566,0.44708988925923,0.865063269092241,0.520520219669549,0.717354741065672,0.938071260572033,0.721565637724723,0.759708406714494,1,1,0.495128980243066,0.237935397599545,0.361317930849035,0.48308037578121
0.191630261483917,0.508743093086084,1,0.543400213133404,0.245258659164749,0.0120564159469036,0,0.208414004601128,1,0.434243471803111,0.427306643122287,0,0,0.488666126038781,0,1,0,0,0,0
0.221566328827291,0,0.281075508864679,0.565506139651268,0.2728263488171,0.0136272933633012,0,0.229540539026579,1,1,0.460584120084956,0.823069445918346,0,0.521599395072716,0.441570277432528,0.523289042152129,0.196345077447994,0,0.136223466347404,0.327583343195998
